Predicted Power,Actual Power,Error,Absolute Error,Relative Error (%),Timestamp
200.14077696413293,266.96,66.81922303586705,66.81922303586705,25.02967599484643,2025/2/6 1:45
196.1814317723844,264.66,68.47856822761565,68.47856822761565,25.874166185895024,2025/2/6 2:00
188.69684348132756,267.14,78.44315651867245,78.44315651867245,29.364062483582803,2025/2/6 2:15
191.55881982321915,257.35,65.79118017678087,65.79118017678087,25.56486503856821,2025/2/6 2:30
191.7514351814043,256.79,65.03856481859572,65.03856481859572,25.32753020700588,2025/2/6 2:45
192.14252619841676,254.44,62.29747380158327,62.29747380158327,24.484150998883344,2025/2/6 3:00
196.2651683022188,250.2,53.93483169778119,53.93483169778119,21.556687329240464,2025/2/6 3:15
192.05513444763952,252.4,60.34486555236049,60.34486555236049,23.908425337692783,2025/2/6 3:30
190.2376486051922,242.18,51.942351394807815,51.942351394807815,21.447828637701864,2025/2/6 3:45
191.8669884057109,242.67,50.80301159428908,50.80301159428908,20.93501940671205,2025/2/6 4:00
194.40987796253225,237.15,42.74012203746776,42.74012203746776,18.0224001844612,2025/2/6 4:15
197.8743598377547,247.43,49.55564016224531,49.55564016224531,20.028145399597975,2025/2/6 4:30
197.85356558016355,259.83,61.97643441983644,61.97643441983644,23.85268614856352,2025/2/6 4:45
199.3729815208773,252.97,53.59701847912271,53.59701847912271,21.187104589121844,2025/2/6 5:00
200.90424350516244,256.41,55.505756494837584,55.505756494837584,21.647266680244893,2025/2/6 5:15
201.8541731385759,257.86,56.00582686142411,56.00582686142411,21.7194705892354,2025/2/6 5:30
201.869188421162,254.0,52.13081157883804,52.13081157883804,20.523941566463588,2025/2/6 5:45
198.4936106147152,251.68,53.186389385284826,53.186389385284826,21.13254505136033,2025/2/6 6:00
203.3362891333049,244.59,41.25371086669514,41.25371086669514,16.866474862700144,2025/2/6 6:15
208.95536374125632,230.77,21.81463625874369,21.81463625874369,9.452977535526385,2025/2/6 6:30
209.91599540477708,221.68,11.764004595222929,11.764004595222929,5.306750539163489,2025/2/6 6:45
211.48539087079288,225.06,13.574609129207118,13.574609129207118,6.031551199325108,2025/2/6 7:00
214.06067312705517,227.4,13.339326872944866,13.339326872944866,5.866018853535181,2025/2/6 7:15
217.83770486345867,229.6,11.762295136541326,11.762295136541326,5.1229508434391136,2025/2/6 7:30
218.612797631294,244.98,26.367202368706018,26.367202368706018,10.763002028204449,2025/2/6 7:45
218.0446255673963,250.48,32.43537443260368,32.43537443260368,12.949287141724184,2025/2/6 8:00
225.05315985774752,240.88,15.82684014225248,15.82684014225248,6.570425166990165,2025/2/6 8:15
232.836794201519,236.03,3.1932057984809887,3.1932057984809887,1.3528813280005236,2025/2/6 8:30
232.03016094704128,222.58,-9.450160947041269,9.450160947041269,4.245736789934865,2025/2/6 8:45
235.98228299090815,209.91,-26.072282990908175,26.072282990908175,12.420696008239606,2025/2/6 9:00
233.15287301079115,203.14,-30.012873010791168,30.012873010791168,14.774477213141871,2025/2/6 9:15
241.97329587347295,197.49,-44.48329587347297,44.48329587347297,22.52432825634232,2025/2/6 9:30
241.0583608828748,187.55,-53.5083608828748,53.5083608828748,28.530184421672228,2025/2/6 9:45
240.2048514520793,184.03,-56.17485145207934,56.17485145207934,30.524833696706416,2025/2/6 10:00
239.95264649338708,183.45,-56.50264649338709,56.50264649338709,30.8000253438846,2025/2/6 10:15
244.1904451435783,183.69,-60.500445143578304,60.500445143578304,32.93616698979007,2025/2/6 10:30
250.83735803592404,181.66,-69.17735803592404,69.17735803592404,38.08067710882196,2025/2/6 10:45
254.07238167820236,174.23,-79.84238167820234,79.84238167820234,45.82585184994348,2025/2/6 11:00
251.8596227858811,182.11,-69.74962278588109,69.74962278588109,38.30081971656844,2025/2/6 11:15
252.48026438930663,190.56,-61.92026438930665,61.92026438930665,32.493841514102726,2025/2/6 11:30
251.71875121855567,184.44,-67.27875121855567,67.27875121855567,36.47731035486836,2025/2/6 11:45
250.33252039590144,181.26,-69.07252039590145,69.07252039590145,38.10687432189305,2025/2/6 12:00
261.8321112564939,176.32,-85.51211125649388,85.51211125649388,48.49824821713101,2025/2/6 12:15
274.60689540262774,184.5,-90.10689540262774,90.10689540262774,48.8384256924547,2025/2/6 12:30
291.4393722416951,196.3,-95.13937224169509,95.13937224169509,48.46631290965186,2025/2/6 12:45
291.1812228423908,204.12,-87.0612228423908,87.0612228423908,42.65198062039397,2025/2/6 13:00
280.47708507889143,216.3,-64.17708507889142,64.17708507889142,29.670404567203768,2025/2/6 13:15
271.79656539361577,234.91,-36.88656539361577,36.88656539361577,15.702424500276733,2025/2/6 13:30
274.79916310874,240.92,-33.879163108740016,33.879163108740016,14.062412049114211,2025/2/6 13:45
262.2653814616479,246.09,-16.175381461647902,16.175381461647902,6.572953578626247,2025/2/6 14:00
265.36507994957856,240.12,-25.245079949578557,25.245079949578557,10.513526549045494,2025/2/6 14:15
258.96566255808267,242.84,-16.125662558082666,16.125662558082666,6.640447437850447,2025/2/6 14:30
255.34137166529248,246.61,-8.731371665292471,8.731371665292471,3.540558641291484,2025/2/6 14:45
263.0331864736846,240.96,-22.07318647368461,22.07318647368461,9.160518954878592,2025/2/6 15:00
259.91168011912725,244.57,-15.34168011912726,15.34168011912726,6.27291986716318,2025/2/6 15:15
247.6717522945709,240.83,-6.841752294570881,6.841752294570881,2.84090532515386,2025/2/6 15:30
248.23862900105377,247.66,-0.5786290010537698,0.5786290010537698,0.2336384563730663,2025/2/6 15:45
242.78023701593523,246.76,3.979762984064763,3.979762984064763,1.6128071746081822,2025/2/6 16:00
242.57506439178127,260.73,18.154935608218693,18.154935608218693,6.963117250877049,2025/2/6 16:15
238.19120777977403,254.75,16.558792220225968,16.558792220225968,6.500016573197044,2025/2/6 16:30
228.3425533456103,255.42,27.07744665438969,27.07744665438969,10.6011458203661,2025/2/6 16:45
227.98372916557872,253.03,25.04627083442128,25.04627083442128,9.898538052567435,2025/2/6 17:00
228.45168891400888,249.35,20.89831108599114,20.89831108599114,8.381115334262185,2025/2/6 17:15
227.15389914547995,252.9,25.74610085452008,25.74610085452008,10.180348301506486,2025/2/6 17:30
227.14081137663007,262.55,35.40918862336994,35.40918862336994,13.486645828739844,2025/2/6 17:45
230.67305804676877,255.03,24.356941953231257,24.356941953231257,9.550618340282204,2025/2/6 18:00
226.81795526577608,245.8,18.982044734223933,18.982044734223933,7.722556848745407,2025/2/6 18:15
225.98238076436357,242.31,16.327619235636462,16.327619235636462,6.7383183672278175,2025/2/6 18:30
234.77276516420477,239.44,4.667234835795256,4.667234835795256,1.94922938347532,2025/2/6 18:45
236.9226268904402,229.32,-7.602626890440206,7.602626890440206,3.315291684300057,2025/2/6 19:00
239.3935660117004,232.47,-6.923566011700416,6.923566011700416,2.9782621463833774,2025/2/6 19:15
228.62685978843825,235.21,6.583140211561755,6.583140211561755,2.798835173487078,2025/2/6 19:30
229.62972908293665,226.13,-3.499729082936625,3.499729082936625,1.547662443256126,2025/2/6 19:45
231.76481827006137,227.0,-4.764818270061369,4.764818270061369,2.099038885488665,2025/2/6 20:00
223.15606820873245,219.16,-3.996068208732453,3.996068208732453,1.8233565471484896,2025/2/6 20:15
221.12810916151363,197.6,-23.52810916151364,23.52810916151364,11.906937834768083,2025/2/6 20:30
220.2455753554889,176.86,-43.385575355488896,43.385575355488896,24.53102756726471,2025/2/6 20:45
215.74066816364564,137.53,-78.21066816364564,78.21066816364564,56.86807835642316,2025/2/6 21:00
210.82783758170956,101.43,-109.39783758170952,109.39783758170952,107.8555038761724,2025/2/6 21:15
198.46863917648372,70.97,-127.49863917648376,127.49863917648376,179.65145720206297,2025/2/6 21:30
184.0003840362176,56.42,-127.58038403621758,127.58038403621758,226.1261680893149,2025/2/6 21:45
175.87921037630085,59.94,-115.93921037630084,115.93921037630084,193.4254427362486,2025/2/6 22:00
175.76849803313792,56.96,-118.80849803313792,118.80849803313792,208.58233502972143,2025/2/6 22:15
171.02162251932265,44.41,-126.61162251932264,126.61162251932264,285.0971009210484,2025/2/6 22:30
174.58107933509467,48.77,-125.81107933509466,125.81107933509466,257.96817579421094,2025/2/6 22:45
168.47863695353868,66.29,-102.18863695353868,102.18863695353868,154.15392510693093,2025/2/6 23:00
157.82124777510182,80.57,-77.25124777510183,77.25124777510183,95.88090824749403,2025/2/6 23:15
133.55264453641,90.29,-43.26264453641001,43.26264453641001,47.91521158086398,2025/2/6 23:30
115.50841679308262,100.26,-15.248416793082612,15.248416793082612,15.208873721391782,2025/2/6 23:45
110.26010725449228,104.72,-5.54010725449227,5.54010725449227,5.290400357607887,2025/2/7 0:00
105.89203979684532,115.81,9.917960203154678,9.917960203154678,8.563992922153625,2025/2/7 0:15
99.08943090547208,126.7,27.61056909452792,27.61056909452792,21.792082947518647,2025/2/7 0:30
93.93747275448212,127.48,33.54252724551789,33.54252724551789,26.311991877542813,2025/2/7 0:45
96.9248925309633,139.7,42.77510746903668,42.77510746903668,30.619260894063043,2025/2/7 1:00
92.99280601543823,148.17,55.17719398456174,55.17719398456174,37.23911317036141,2025/2/7 1:15
92.0638883488936,151.14,59.07611165110639,59.07611165110639,39.08701313422476,2025/2/7 1:30
99.96494645699124,158.02,58.05505354300877,58.05505354300877,36.73905426083536,2025/2/7 1:45
102.25492178110662,159.72,57.46507821889338,57.46507821889338,35.978636500662034,2025/2/7 2:00
108.96868217805483,159.22,50.251317821945165,50.251317821945165,31.560933187987445,2025/2/7 2:15
108.40446078432343,160.85,52.44553921567656,52.44553921567656,32.60524663701831,2025/2/7 2:30
107.78356038454288,156.47,48.68643961545713,48.68643961545713,31.115510714786232,2025/2/7 2:45
108.10561109871534,158.83,50.72438890128467,50.72438890128467,31.936277089499924,2025/2/7 3:00
106.0829435533768,155.76,49.67705644662318,49.67705644662318,31.89333362005091,2025/2/7 3:15
110.66032292114336,162.52,51.85967707885666,51.85967707885666,31.90972008295887,2025/2/7 3:30
108.37657583754168,165.65,57.273424162458326,57.273424162458326,34.57496176421597,2025/2/7 3:45
108.70361934187063,171.08,62.37638065812938,62.37638065812938,36.4603581120487,2025/2/7 4:00
98.59409944235732,163.69,65.09590055764268,65.09590055764268,39.767793119679226,2025/2/7 4:15
98.9820384567968,164.97,65.98796154320321,65.98796154320321,39.99997668858775,2025/2/7 4:30
102.48132463374478,156.45,53.96867536625521,53.96867536625521,34.49579761343606,2025/2/7 4:45
103.7776321090398,166.04,62.262367890960206,62.262367890960206,37.49841477410426,2025/2/7 5:00
99.050042146786,165.55,66.499957853214,66.499957853214,40.169107733720224,2025/2/7 5:15
97.46948109461438,164.54,67.07051890538561,67.07051890538561,40.76244007860998,2025/2/7 5:30
97.46948109461438,160.47,63.00051890538562,63.00051890538562,39.25999807150642,2025/2/7 5:45
95.997195787141,162.76,66.76280421285898,66.76280421285898,41.01917191743547,2025/2/7 6:00
94.6657414220214,147.33,52.6642585779786,52.6642585779786,35.745780613549755,2025/2/7 6:15
97.56570732710809,138.97,41.40429267289191,41.40429267289191,29.793691208794797,2025/2/7 6:30
98.39917371591578,134.34,35.940826284084224,35.940826284084224,26.753629807992755,2025/2/7 6:45
100.5998536886632,134.04,33.440146311336804,33.440146311336804,24.94788593801243,2025/2/7 7:00
101.55329820703898,131.68,30.12670179296103,30.12670179296103,22.878722503750115,2025/2/7 7:15
108.8430305602457,140.36,31.51696943975432,31.51696943975432,22.454381191031537,2025/2/7 7:30
105.29840975119431,138.68,33.38159024880569,33.38159024880569,24.070947684440167,2025/2/7 7:45
105.55381988890606,145.96,40.406180111093946,40.406180111093946,27.68305022681985,2025/2/7 8:00
104.06620212496844,138.07,34.00379787503155,34.00379787503155,24.62794080901494,2025/2/7 8:15
103.0106517543794,145.31,42.29934824562059,42.29934824562059,29.10972971274619,2025/2/7 8:30
104.55667053824682,144.2,39.64332946175317,39.64332946175317,27.49190670022585,2025/2/7 8:45
107.0966849633169,142.58,35.48331503668311,35.48331503668311,24.88660053069029,2025/2/7 9:00
106.89930027338028,125.31,18.41069972661971,18.41069972661971,14.69212331546167,2025/2/7 9:15
111.15010909581882,131.57,20.419890904181173,20.419890904181173,15.520172458893104,2025/2/7 9:30
108.64683399092397,126.69,18.04316600907605,18.04316600907605,14.241981221139635,2025/2/7 9:45
104.75965297933902,122.46,17.70034702066097,17.70034702066097,14.453982541765898,2025/2/7 10:00
100.21126317917248,126.68,26.46873682082752,26.46873682082752,20.894171787817037,2025/2/7 10:15
94.70224833975466,131.08,36.37775166024535,36.37775166024535,27.75232808988221,2025/2/7 10:30
87.69761071294485,125.81,38.11238928705515,38.11238928705515,30.293608844308768,2025/2/7 10:45
85.97540336268058,103.32,17.344596637319412,17.344596637319412,16.787259617985505,2025/2/7 11:00
85.73511149497743,96.79,11.054888505022577,11.054888505022577,11.42151927369682,2025/2/7 11:15
82.2981163438479,94.72,12.421883656152104,12.421883656152104,13.114319738322411,2025/2/7 11:30
77.92103841046618,86.2,8.278961589533822,8.278961589533822,9.604363792951528,2025/2/7 11:45
77.43176268866968,86.37,8.938237311330326,8.938237311330326,10.34877539807801,2025/2/7 12:00
72.52269278652793,82.56,10.037307213472076,10.037307213472076,12.157591101574512,2025/2/7 12:15
71.79893043503093,73.06,1.2610695649690769,1.2610695649690769,1.7260738639027524,2025/2/7 12:30
72.07973828518726,71.06,-1.019738285187259,1.019738285187259,1.4350383973906893,2025/2/7 12:45
68.57200834552245,70.68,2.1079916544775585,2.1079916544775585,2.982444332872914,2025/2/7 13:00
67.87268966905276,67.68,-0.1926896690527542,0.1926896690527542,0.2847069578198426,2025/2/7 13:15
62.88572937719167,71.31,8.42427062280833,8.42427062280833,11.813589430369536,2025/2/7 13:30
62.489120414870776,68.64,6.150879585129225,6.150879585129225,8.96107165664374,2025/2/7 13:45
62.20840831975345,60.32,-1.888408319753452,1.888408319753452,3.130650397464061,2025/2/7 14:00
58.25937546840496,56.04,-2.2193754684049622,2.2193754684049622,3.960341663813351,2025/2/7 14:15
58.558323999827415,53.35,-5.208323999827414,5.208323999827414,9.76255670068913,2025/2/7 14:30
57.11733582065829,46.05,-11.067335820658291,11.067335820658291,24.033302542093946,2025/2/7 14:45
53.57940652631212,39.08,-14.49940652631212,14.49940652631212,37.10185907439872,2025/2/7 15:00
50.78217480790329,43.35,-7.432174807903287,7.432174807903287,17.144578564904595,2025/2/7 15:15
50.7110396053493,38.7,-12.011039605349296,12.011039605349296,31.036278049917986,2025/2/7 15:30
49.60094399021055,36.78,-12.820943990210552,12.820943990210552,34.858466531200904,2025/2/7 15:45
40.07658142533094,34.06,-6.016581425330941,6.016581425330941,17.664654801272096,2025/2/7 16:00
39.37778170352879,31.77,-7.60778170352879,7.60778170352879,23.94643280926926,2025/2/7 16:15
42.08860766141006,29.69,-12.398607661410058,12.398607661410058,41.76021442023677,2025/2/7 16:30
41.15925275534129,29.52,-11.639252755341293,11.639252755341293,39.428362992214986,2025/2/7 16:45
41.16660070624511,26.7,-14.466600706245114,14.466600706245114,54.18202511681998,2025/2/7 17:00
40.70080313248148,27.9,-12.800803132481477,12.800803132481477,45.88101481159712,2025/2/7 17:15
39.53221809000844,27.1,-12.43221809000844,12.43221809000844,45.87534350539692,2025/2/7 17:30
37.33563533888399,29.08,-8.255635338883991,8.255635338883991,28.389392499503447,2025/2/7 17:45
38.62540046995748,29.19,-9.435400469957482,9.435400469957482,32.324085200154705,2025/2/7 18:00
39.6007472820218,32.69,-6.910747282021802,6.910747282021802,21.140248644847546,2025/2/7 18:15
39.73882567863427,37.7,-2.038825678634268,2.038825678634268,5.408025672755596,2025/2/7 18:30
38.22063549438237,39.88,1.6593645056176314,1.6593645056176314,4.1608939458712895,2025/2/7 18:45
41.52427953144231,40.41,-1.114279531442314,1.114279531442314,2.7574351186329045,2025/2/7 19:00
38.27241414824415,35.59,-2.682414148244142,2.682414148244142,7.536988334466437,2025/2/7 19:15
37.30956019737517,37.45,0.140439802624833,0.140439802624833,0.3750061485299278,2025/2/7 19:30
37.6104025803483,38.45,0.8395974196517031,0.8395974196517031,2.1836083736008307,2025/2/7 19:45
38.70013070152025,37.36,-1.340130701520252,1.340130701520252,3.58707361219664,2025/2/7 20:00
35.78759350692705,37.2,1.4124064930729503,1.4124064930729503,3.796791648035358,2025/2/7 20:15
37.119255098371816,40.18,3.060744901628184,3.060744901628184,7.617583129966565,2025/2/7 20:30
38.37080756605359,41.97,3.5991924339464134,3.5991924339464134,8.575631245980075,2025/2/7 20:45
38.12338120514856,44.62,6.496618794851443,6.496618794851443,14.559880759383423,2025/2/7 21:00
38.35399001607086,46.09,7.736009983929144,7.736009983929144,16.78457362532514,2025/2/7 21:15
38.80418831225202,45.59,6.78581168774798,6.78581168774798,14.88443011128119,2025/2/7 21:30
35.43946001178164,45.93,10.49053998821836,10.49053998821836,22.84027865925434,2025/2/7 21:45
37.57184198242465,43.18,5.608158017575349,5.608158017575349,12.987860161098569,2025/2/7 22:00
38.09172607509306,37.19,-0.901726075093066,0.901726075093066,2.424646612236196,2025/2/7 22:15
38.35573825446083,35.65,-2.705738254460833,2.705738254460833,7.589728623992268,2025/2/7 22:30
40.477624914441606,30.25,-10.227624914441606,10.227624914441606,33.81033029556296,2025/2/7 22:45
45.99762159449922,34.42,-11.57762159449922,11.57762159449922,33.63632072767456,2025/2/7 23:00
44.14364482613463,38.62,-5.523644826134635,5.523644826134635,14.302550041740894,2025/2/7 23:15
43.533239454340176,40.25,-3.283239454340176,3.283239454340176,8.157116656725513,2025/2/7 23:30
43.35060247410859,39.8,-3.5506024741085938,3.5506024741085938,8.921111743969027,2025/2/7 23:45
45.47271314720641,39.7,-5.77271314720641,5.77271314720641,14.540839161692364,2025/2/8 0:00
46.27212063544173,37.0,-9.27212063544173,9.27212063544173,25.059785501126136,2025/2/8 0:15
46.84563186402949,28.23,-18.61563186402949,18.61563186402949,65.94272711287124,2025/2/8 0:30
44.7870635022642,22.15,-22.6370635022642,22.6370635022642,102.19893228967042,2025/2/8 0:45
42.10974954310924,28.8,-13.309749543109238,13.309749543109238,46.2144081356355,2025/2/8 1:00
42.27144930102698,29.79,-12.481449301026984,12.481449301026984,41.89811782808018,2025/2/8 1:15
43.3824624843438,27.78,-15.602462484343796,15.602462484343796,56.164371793691984,2025/2/8 1:30
44.17425471301994,26.2,-17.974254713019942,17.974254713019942,68.60402562195168,2025/2/8 1:45
44.51283596083086,32.75,-11.762835960830865,11.762835960830865,35.917056368839525,2025/2/8 2:00
43.40475819881664,40.31,-3.094758198816642,3.094758198816642,7.677395680498547,2025/2/8 2:15
50.46286329360387,38.68,-11.782863293603867,11.782863293603867,30.462418028886773,2025/2/8 2:30
48.814261992571,35.0,-13.814261992570998,13.814261992570998,39.46931997866151,2025/2/8 2:45
47.09945147819697,41.72,-5.37945147819697,5.37945147819697,12.89417899852367,2025/2/8 3:00
41.39964347154999,47.43,6.030356528450014,6.030356528450014,12.714224179711785,2025/2/8 3:15
42.31115384835872,50.0,7.688846151641279,7.688846151641279,15.377692303251802,2025/2/8 3:30
36.53919370248361,60.01,23.47080629751639,23.47080629751639,39.11149191380983,2025/2/8 3:45
32.35179245067324,58.49,26.138207549326765,26.138207549326765,44.68833569718255,2025/2/8 4:00
32.64678555982439,65.44,32.79321444017561,32.79321444017561,50.1118802569155,2025/2/8 4:15
32.03553136067335,62.34,30.30446863932665,30.30446863932665,48.61159550734366,2025/2/8 4:30
32.894808688243714,70.1,37.20519131175628,37.20519131175628,53.07445265578203,2025/2/8 4:45
33.54795251245202,72.74,39.19204748754797,39.19204748754797,53.87963635894156,2025/2/8 5:00
33.33825403034907,77.85,44.51174596965093,44.51174596965093,57.17629540089114,2025/2/8 5:15
35.42153087035584,74.76,39.33846912964417,39.33846912964417,52.61967513321502,2025/2/8 5:30
35.42153087035584,73.67,38.24846912964416,38.24846912964416,51.91864955829,2025/2/8 5:45
37.34646581819536,78.25,40.90353418180464,40.90353418180464,52.27288713322986,2025/2/8 6:00
40.3798263662388,71.89,31.510173633761205,31.510173633761205,43.83109421855247,2025/2/8 6:15
39.49776004922777,77.65,38.15223995077224,38.15223995077224,49.13359942140772,2025/2/8 6:30
40.82755423390056,79.44,38.61244576609944,38.61244576609944,48.60579779210829,2025/2/8 6:45
40.82755423390056,79.87,39.04244576609944,39.04244576609944,48.88249125585396,2025/2/8 7:00
46.13325540775893,80.17,34.03674459224108,34.03674459224108,42.45571235150133,2025/2/8 7:15
43.73095172878531,78.23,34.4990482712147,34.4990482712147,44.099512042912686,2025/2/8 7:30
42.87498340202959,78.11,35.23501659797041,35.23501659797041,45.10948226593944,2025/2/8 7:45
43.030577432123614,76.36,33.329422567876385,33.329422567876385,43.64775087458452,2025/2/8 8:00
42.80139190529055,77.11,34.30860809470945,34.30860809470945,44.49307235723636,2025/2/8 8:15
41.59558484580706,77.45,35.85441515419294,35.85441515419294,46.29362834621904,2025/2/8 8:30
41.98214035628524,74.38,32.39785964371476,32.39785964371476,43.55721920364507,2025/2/8 8:45
41.70907320287181,66.39,24.680926797128187,24.680926797128187,37.1756692229116,2025/2/8 9:00
40.28807836694026,61.37,21.081921633059736,21.081921633059736,34.3521616963099,2025/2/8 9:15
36.7073602079269,55.27,18.5626397920731,18.5626397920731,33.58538048134524,2025/2/8 9:30
35.48566909768939,49.47,13.98433090231061,13.98433090231061,28.268305846537984,2025/2/8 9:45
37.25303876054455,49.51,12.25696123945545,12.25696123945545,24.756536536923235,2025/2/8 10:00
34.25752857118939,48.7,14.442471428810611,14.442471428810611,29.655998827065616,2025/2/8 10:15
33.68492438336941,42.53,8.845075616630588,8.845075616630588,20.797262206935788,2025/2/8 10:30
29.46611227631471,38.13,8.663887723685292,8.663887723685292,22.72197147564272,2025/2/8 10:45
22.85245473980273,33.06,10.207545260197271,10.207545260197271,30.87581748386689,2025/2/8 11:00
19.4034033172175,26.51,7.106596682782502,7.106596682782502,26.807230036800057,2025/2/8 11:15
19.388638784183502,20.99,1.601361215816496,1.601361215816496,7.629162533629668,2025/2/8 11:30
19.914098811939983,15.48,-4.434098811939986,4.434098811939986,28.64404917255389,2025/2/8 11:45
21.462027836304085,10.99,-10.472027836304084,10.472027836304084,95.28687749052592,2025/2/8 12:00
20.175144841584068,9.13,-11.045144841584069,11.045144841584069,120.97639475863188,2025/2/8 12:15
19.95502669161485,6.17,-13.785026691614853,13.785026691614853,223.42020569516092,2025/2/8 12:30
15.195454900672916,4.01,-11.185454900672916,11.185454900672916,278.93902494748073,2025/2/8 12:45
14.215758190630613,2.63,-11.58575819063061,11.58575819063061,440.5231251022847,2025/2/8 13:00
16.997437934908195,1.03,-15.967437934908196,15.967437934908196,1550.236692559025,2025/2/8 13:15
13.430542442657138,0.0,-13.430542442657138,13.430542442657138,13430542442657.14,2025/2/8 13:30
14.41144513286522,0.0,-14.41144513286522,14.41144513286522,14411445132865.22,2025/2/8 13:45
18.13123189746336,0.0,-18.13123189746336,18.13123189746336,18131231897463.36,2025/2/8 14:00
17.79015213330973,0.0,-17.79015213330973,17.79015213330973,17790152133309.73,2025/2/8 14:15
17.749396988893626,0.0,-17.749396988893626,17.749396988893626,17749396988893.625,2025/2/8 14:30
17.89257246321903,0.0,-17.89257246321903,17.89257246321903,17892572463219.027,2025/2/8 14:45
17.918666446884387,0.0,-17.918666446884387,17.918666446884387,17918666446884.387,2025/2/8 15:00
18.293486779031262,0.0,-18.293486779031262,18.293486779031262,18293486779031.266,2025/2/8 15:15
20.99636897358821,0.0,-20.99636897358821,20.99636897358821,20996368973588.21,2025/2/8 15:30
26.72772780289452,0.0,-26.72772780289452,26.72772780289452,26727727802894.52,2025/2/8 15:45
31.45500827159405,0.84,-30.61500827159405,30.61500827159405,3644.643841422548,2025/2/8 16:00
35.23264352321032,0.51,-34.72264352321032,34.72264352321032,6808.361473804305,2025/2/8 16:15
39.93197060769217,0.9,-39.03197060769217,39.03197060769217,4336.885622595032,2025/2/8 16:30
35.95658529060992,0.03,-35.92658529060992,35.92658529060992,119755.28390284878,2025/2/8 16:45
42.2043654172217,1.21,-40.9943654172217,40.9943654172217,3387.9640837879124,2025/2/8 17:00
44.50115381564934,5.26,-39.24115381564934,39.24115381564934,746.0295402072873,2025/2/8 17:15
42.36309882907352,9.08,-33.28309882907352,33.28309882907352,366.5539518580062,2025/2/8 17:30
45.976861911473854,12.25,-33.726861911473854,33.726861911473854,275.32132172406966,2025/2/8 17:45
43.937475398520746,15.89,-28.047475398520746,28.047475398520746,176.51022906446968,2025/2/8 18:00
44.68889974490681,25.81,-18.87889974490681,18.87889974490681,73.14567898037068,2025/2/8 18:15
45.85523860826464,32.38,-13.47523860826464,13.47523860826464,41.61593146455535,2025/2/8 18:30
48.48298885141102,34.63,-13.85298885141102,13.85298885141102,40.00285547609303,2025/2/8 18:45
52.89717272896032,40.71,-12.18717272896032,12.18717272896032,29.93655791925911,2025/2/8 19:00
52.71402036615886,48.41,-4.304020366158866,4.304020366158866,8.890767126936533,2025/2/8 19:15
59.87894518093293,57.83,-2.0489451809329324,2.0489451809329324,3.543048903561109,2025/2/8 19:30
55.328590016368025,54.59,-0.7385900163680219,0.7385900163680219,1.352976765646948,2025/2/8 19:45
58.39191604530032,54.15,-4.2419160453003215,4.2419160453003215,7.833639972839313,2025/2/8 20:00
63.98413584196841,54.09,-9.894135841968406,9.894135841968406,18.291987136162163,2025/2/8 20:15
63.47372569817314,49.24,-14.23372569817314,14.23372569817314,28.90683529273808,2025/2/8 20:30
64.23147279427022,41.15,-23.08147279427022,23.08147279427022,56.09106389845474,2025/2/8 20:45
69.79382990253717,37.42,-32.37382990253717,32.37382990253717,86.51477793279169,2025/2/8 21:00
68.93515824958696,32.76,-36.17515824958696,36.17515824958696,110.42478098130812,2025/2/8 21:15
62.43480555098796,36.4,-26.03480555098796,26.03480555098796,71.52419107394626,2025/2/8 21:30
59.17882407933561,41.8,-17.378824079335615,17.378824079335615,41.57613416099053,2025/2/8 21:45
58.99273320321432,38.24,-20.752733203214312,20.752733203214312,54.26969979905868,2025/2/8 22:00
55.05096040509051,39.77,-15.280960405090504,15.280960405090504,38.42333518997254,2025/2/8 22:15
52.80215308558806,39.73,-13.072153085588065,13.072153085588065,32.90247441619724,2025/2/8 22:30
50.42201683297941,31.92,-18.502016832979407,18.502016832979407,57.963711882585976,2025/2/8 22:45
50.45891336742045,28.5,-21.95891336742045,21.95891336742045,77.04881883278387,2025/2/8 23:00
49.99083346068113,29.52,-20.47083346068113,20.47083346068113,69.34564180424047,2025/2/8 23:15
50.32544453115662,31.32,-19.00544453115662,19.00544453115662,60.681495948582175,2025/2/8 23:30
50.1473309350058,32.86,-17.287330935005798,17.287330935005798,52.60904118975407,2025/2/8 23:45
46.85309718317143,31.82,-15.033097183171428,15.033097183171428,47.24417719397921,2025/2/9 0:00
48.82075667140337,33.64,-15.180756671403373,15.180756671403373,45.12710068774746,2025/2/9 0:15
47.97346575655493,34.89,-13.08346575655493,13.08346575655493,37.499185315326535,2025/2/9 0:30
43.79930797264383,38.9,-4.899307972643832,4.899307972643832,12.594622037612435,2025/2/9 0:45
37.79567904871965,33.56,-4.235679048719646,4.235679048719646,12.621212898411876,2025/2/9 1:00
37.2723851322592,35.25,-2.0223851322592026,2.0223851322592026,5.737262786534654,2025/2/9 1:15
36.23158951114095,36.35,0.1184104888590482,0.1184104888590482,0.3257510009868569,2025/2/9 1:30
37.3646348758813,32.07,-5.2946348758813,5.2946348758813,16.509619195088217,2025/2/9 1:45
35.49832291207831,26.78,-8.718322912078307,8.718322912078307,32.55535067978249,2025/2/9 2:00
36.25740333187418,30.09,-6.16740333187418,6.16740333187418,20.496521541554284,2025/2/9 2:15
36.4600285243299,31.2,-5.2600285243299005,5.2600285243299005,16.85906578305462,2025/2/9 2:30
35.2153860942996,36.49,1.274613905700399,1.274613905700399,3.49304989229078,2025/2/9 2:45
